,Genome_Bin,AROs
193,GMBC10.169_898,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
194,GMBC10.170_741,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
195,GMBC10.172_734,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
196,GMBC10.176_652,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
197,GMBC10.177_908,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
198,GMBC10.183_209,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
199,GMBC10.186_796,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
200,GMBC10.186_952,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
201,GMBC10.189_638,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
202,GMBC10.190_185,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
203,GMBC10.191_149,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
204,GMBC10.196_127,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
205,GMBC10.197_023,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
206,GMBC10.202_875,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
207,GMBC10.218_176,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
208,GMBC10.220_925,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
209,GMBC10.221_039,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
210,GMBC10.261_539,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
211,GMBC10.262_097,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
212,GMBC10.263_133,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
213,GMBC10.263_154,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
214,GMBC10.264_140,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
215,GMBC10.265_907,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
216,GMBC10.265_925,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
217,GMBC10.266_834,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
218,GMBC10.266_968,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
219,GMBC10.267_514,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
220,GMBC10.268_527,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
221,GMBC10.268_652,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
222,GMBC10.269_634,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
223,GMBC10.269_784,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
224,GMBC10.269_829,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
225,GMBC10.270_070,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
226,GMBC10.270_133,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
227,GMBC10.270_453,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
228,GMBC10.270_901,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
229,GMBC10.271_311,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
230,GMBC10.271_447,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
231,GMBC10.271_621,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
232,GMBC10.271_657,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
233,GMBC10.271_793,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
234,GMBC10.272_119,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
235,GMBC10.272_399,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
236,GMBC10.272_407,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
237,GMBC10.273_202,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
238,GMBC10.273_296,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
239,GMBC10.273_442,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
240,GMBC10.273_664,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
241,GMBC10.274_279,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
242,GMBC10.274_348,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
243,GMBC10.274_607,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
244,GMBC10.275_239,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
245,GMBC10.275_653,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
246,GMBC10.275_887,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
247,GMBC10.275_948,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
248,GMBC10.276_044,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
249,GMBC10.276_275,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
250,GMBC10.276_389,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
251,GMBC10.276_549,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
252,GMBC10.276_749,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
253,GMBC10.277_080,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
254,GMBC10.277_228,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
255,GMBC10.277_273,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
256,GMBC10.277_438,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
257,GMBC10.277_590,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
258,GMBC10.277_684,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
259,GMBC10.277_908,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
260,GMBC10.278_083,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
261,GMBC10.278_125,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
262,GMBC10.278_222,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
263,GMBC10.278_302,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
264,GMBC10.278_356,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
265,GMBC10.278_360,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
266,GMBC10.278_402,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
267,GMBC10.278_456,"ARO:1000001,ARO:3000000,ARO:3000006,ARO:3000012,ARO:3000494,ARO:3002943,ARO:3002976"
268,GMBC10.108_798,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000489"
269,GMBC10.119_485,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000489"
270,GMBC10.164_209,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000489"
271,GMBC10.263_649,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000489"
272,GMBC10.263_967,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000489"
273,GMBC10.266_078,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000489"
274,GMBC10.269_412,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000489"
275,GMBC10.274_417,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000489"
276,GMBC10.275_860,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000489"
277,GMBC10.276_799,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000489"
278,GMBC10.041_817,"ARO:1000001,ARO:3000000,ARO:3000024,ARO:3000159,ARO:3000748"
279,GMBC10.046_231,"ARO:1000001,ARO:3000000,ARO:3000024,ARO:3000159,ARO:3000748"
280,GMBC10.075_043,"ARO:1000001,ARO:3000000,ARO:3000024,ARO:3000159,ARO:3000748"
281,GMBC10.089_436,"ARO:1000001,ARO:3000000,ARO:3000024,ARO:3000159,ARO:3000748"
282,GMBC10.104_283,"ARO:1000001,ARO:3000000,ARO:3000024,ARO:3000159,ARO:3000748"
283,GMBC10.105_978,"ARO:1000001,ARO:3000000,ARO:3000024,ARO:3000159,ARO:3000748"
284,GMBC10.106_260,"ARO:1000001,ARO:3000000,ARO:3000024,ARO:3000159,ARO:3000748"
285,GMBC10.121_089,"ARO:1000001,ARO:3000000,ARO:3000024,ARO:3000159,ARO:3000748"
286,GMBC10.129_711,"ARO:1000001,ARO:3000000,ARO:3000024,ARO:3000159,ARO:3000748"
287,GMBC10.138_662,"ARO:1000001,ARO:3000000,ARO:3000024,ARO:3000159,ARO:3000748"
288,GMBC10.161_705,"ARO:1000001,ARO:3000000,ARO:3000024,ARO:3000159,ARO:3000748"
289,GMBC10.170_538,"ARO:1000001,ARO:3000000,ARO:3000024,ARO:3000159,ARO:3000748"
290,GMBC10.264_638,"ARO:1000001,ARO:3000000,ARO:3000024,ARO:3000159,ARO:3000748"
291,GMBC10.266_592,"ARO:1000001,ARO:3000000,ARO:3000024,ARO:3000159,ARO:3000748"
292,GMBC10.269_422,"ARO:1000001,ARO:3000000,ARO:3000024,ARO:3000159,ARO:3000748"
293,GMBC10.269_651,"ARO:1000001,ARO:3000000,ARO:3000024,ARO:3000159,ARO:3000748"
294,GMBC10.271_288,"ARO:1000001,ARO:3000000,ARO:3000024,ARO:3000159,ARO:3000748"
295,GMBC10.271_301,"ARO:1000001,ARO:3000000,ARO:3000024,ARO:3000159,ARO:3000748"
296,GMBC10.273_201,"ARO:1000001,ARO:3000000,ARO:3000024,ARO:3000159,ARO:3000748"
297,GMBC10.274_224,"ARO:1000001,ARO:3000000,ARO:3000024,ARO:3000159,ARO:3000748"
298,GMBC10.276_350,"ARO:1000001,ARO:3000000,ARO:3000024,ARO:3000159,ARO:3000748"
299,GMBC10.277_057,"ARO:1000001,ARO:3000000,ARO:3000024,ARO:3000159,ARO:3000748"
300,GMBC10.277_350,"ARO:1000001,ARO:3000000,ARO:3000024,ARO:3000159,ARO:3000748"
301,GMBC10.073_333,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
302,GMBC10.083_313,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
303,GMBC10.093_449,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
304,GMBC10.096_670,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
305,GMBC10.101_370,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
306,GMBC10.108_826,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
307,GMBC10.114_738,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
308,GMBC10.115_155,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
309,GMBC10.121_389,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
310,GMBC10.122_902,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
311,GMBC10.129_360,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
312,GMBC10.134_455,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
313,GMBC10.134_533,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
314,GMBC10.146_462,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
315,GMBC10.149_099,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
316,GMBC10.158_808,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
317,GMBC10.172_219,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
318,GMBC10.178_090,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
319,GMBC10.178_307,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
320,GMBC10.185_624,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
321,GMBC10.187_066,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
322,GMBC10.195_334,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
323,GMBC10.199_406,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
324,GMBC10.207_116,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
325,GMBC10.219_959,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
326,GMBC10.223_311,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
327,GMBC10.263_475,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
328,GMBC10.263_841,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
329,GMBC10.265_706,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
330,GMBC10.265_814,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
331,GMBC10.267_627,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
332,GMBC10.268_348,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
333,GMBC10.269_785,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
334,GMBC10.271_442,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
335,GMBC10.276_238,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
336,GMBC10.277_398,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
337,GMBC10.277_888,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002881"
338,GMBC10.269_269,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000748,ARO:3003948"
339,GMBC10.044_167,"ARO:0000002,ARO:1000001,ARO:3000000,ARO:3000185,ARO:3000472,ARO:3002891"
340,GMBC10.057_817,"ARO:0000002,ARO:1000001,ARO:3000000,ARO:3000185,ARO:3000472,ARO:3002891"
341,GMBC10.069_488,"ARO:0000002,ARO:1000001,ARO:3000000,ARO:3000185,ARO:3000472,ARO:3002891"
342,GMBC10.091_906,"ARO:0000002,ARO:1000001,ARO:3000000,ARO:3000185,ARO:3000472,ARO:3002891"
343,GMBC10.097_526,"ARO:0000002,ARO:1000001,ARO:3000000,ARO:3000185,ARO:3000472,ARO:3002891"
344,GMBC10.110_030,"ARO:0000002,ARO:1000001,ARO:3000000,ARO:3000185,ARO:3000472,ARO:3002891"
345,GMBC10.110_505,"ARO:0000002,ARO:1000001,ARO:3000000,ARO:3000185,ARO:3000472,ARO:3002891"
346,GMBC10.113_754,"ARO:0000002,ARO:1000001,ARO:3000000,ARO:3000185,ARO:3000472,ARO:3002891"
347,GMBC10.115_221,"ARO:0000002,ARO:1000001,ARO:3000000,ARO:3000185,ARO:3000472,ARO:3002891"
348,GMBC10.160_791,"ARO:0000002,ARO:1000001,ARO:3000000,ARO:3000185,ARO:3000472,ARO:3002891"
349,GMBC10.178_811,"ARO:0000002,ARO:1000001,ARO:3000000,ARO:3000185,ARO:3000472,ARO:3002891"
350,GMBC10.183_349,"ARO:0000002,ARO:1000001,ARO:3000000,ARO:3000185,ARO:3000472,ARO:3002891"
351,GMBC10.190_481,"ARO:0000002,ARO:1000001,ARO:3000000,ARO:3000185,ARO:3000472,ARO:3002891"
352,GMBC10.196_468,"ARO:0000002,ARO:1000001,ARO:3000000,ARO:3000185,ARO:3000472,ARO:3002891"
353,GMBC10.199_754,"ARO:0000002,ARO:1000001,ARO:3000000,ARO:3000185,ARO:3000472,ARO:3002891"
354,GMBC10.206_802,"ARO:0000002,ARO:1000001,ARO:3000000,ARO:3000185,ARO:3000472,ARO:3002891"
355,GMBC10.221_497,"ARO:0000002,ARO:1000001,ARO:3000000,ARO:3000185,ARO:3000472,ARO:3002891"
356,GMBC10.236_010,"ARO:0000002,ARO:1000001,ARO:3000000,ARO:3000185,ARO:3000472,ARO:3002891"
357,GMBC10.131_298,"ARO:1000001,ARO:3000000,ARO:3000164,ARO:3000519,ARO:3003982,ARO:3004273,ARO:3004274"
358,GMBC10.091_387,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002926,ARO:3002976"
359,GMBC10.112_511,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002926,ARO:3002976"
360,GMBC10.259_327,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002926,ARO:3002976"
361,GMBC10.020_913,"ARO:1000001,ARO:3000000,ARO:3000451,ARO:3000750,ARO:3003841"
362,GMBC10.050_197,"ARO:1000001,ARO:3000000,ARO:3000451,ARO:3000750,ARO:3003841"
363,GMBC10.059_204,"ARO:1000001,ARO:3000000,ARO:3000451,ARO:3000750,ARO:3003841"
364,GMBC10.079_059,"ARO:1000001,ARO:3000000,ARO:3000451,ARO:3000750,ARO:3003841"
365,GMBC10.079_949,"ARO:1000001,ARO:3000000,ARO:3000451,ARO:3000750,ARO:3003841"
366,GMBC10.085_472,"ARO:1000001,ARO:3000000,ARO:3000451,ARO:3000750,ARO:3003841"
367,GMBC10.085_932,"ARO:1000001,ARO:3000000,ARO:3000451,ARO:3000750,ARO:3003841"
368,GMBC10.093_137,"ARO:1000001,ARO:3000000,ARO:3000451,ARO:3000750,ARO:3003841"
369,GMBC10.097_115,"ARO:1000001,ARO:3000000,ARO:3000451,ARO:3000750,ARO:3003841"
370,GMBC10.105_369,"ARO:1000001,ARO:3000000,ARO:3000451,ARO:3000750,ARO:3003841"
371,GMBC10.115_221,"ARO:1000001,ARO:3000000,ARO:3000451,ARO:3000750,ARO:3003841"
372,GMBC10.132_520,"ARO:1000001,ARO:3000000,ARO:3000451,ARO:3000750,ARO:3003841"
373,GMBC10.136_559,"ARO:1000001,ARO:3000000,ARO:3000451,ARO:3000750,ARO:3003841"
374,GMBC10.154_091,"ARO:1000001,ARO:3000000,ARO:3000451,ARO:3000750,ARO:3003841"
375,GMBC10.181_662,"ARO:1000001,ARO:3000000,ARO:3000451,ARO:3000750,ARO:3003841"
376,GMBC10.201_291,"ARO:1000001,ARO:3000000,ARO:3000451,ARO:3000750,ARO:3003841"
377,GMBC10.207_025,"ARO:1000001,ARO:3000000,ARO:3000451,ARO:3000750,ARO:3003841"
378,GMBC10.220_336,"ARO:1000001,ARO:3000000,ARO:3000451,ARO:3000750,ARO:3003841"
379,GMBC10.248_172,"ARO:1000001,ARO:3000000,ARO:3000451,ARO:3000750,ARO:3003841"
380,GMBC10.120_118,"ARO:1000001,ARO:3000000,ARO:3000381,ARO:3000408,ARO:3000558,ARO:3004238,ARO:3004361"
381,GMBC10.006_106,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
382,GMBC10.006_124,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
383,GMBC10.006_132,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
384,GMBC10.006_133,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
385,GMBC10.006_141,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
386,GMBC10.006_998,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
387,GMBC10.006_999,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
388,GMBC10.007_006,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
389,GMBC10.007_012,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
390,GMBC10.007_017,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
391,GMBC10.007_985,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
392,GMBC10.007_993,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
393,GMBC10.007_999,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
394,GMBC10.008_007,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
395,GMBC10.008_015,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
396,GMBC10.008_054,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
397,GMBC10.008_055,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
398,GMBC10.008_880,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
399,GMBC10.008_881,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
400,GMBC10.009_890,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
401,GMBC10.009_891,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
402,GMBC10.009_892,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
403,GMBC10.009_893,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
404,GMBC10.009_894,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
405,GMBC10.009_914,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
406,GMBC10.010_721,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
407,GMBC10.010_743,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
408,GMBC10.010_853,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
409,GMBC10.011_863,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
410,GMBC10.011_866,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
411,GMBC10.012_403,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
412,GMBC10.012_891,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
413,GMBC10.013_822,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
414,GMBC10.013_824,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000077,ARO:3000494,ARO:3002956,ARO:3002976"
